1	11.6232	-9.54811e-05
2	11.5097	-9.51995e-05
3	11.5513	-8.80981e-05
4	11.7383	-0.000125874
5	11.6672	-0.000106245
6	11.2993	-0.000111192
7	11.6151	-9.65822e-05
8	11.6195	-0.000100223
9	11.4057	-0.00010724
10	11.4845	-0.000120195
11	11.3677	-0.000102284
12	11.6092	-0.000103103
13	11.9147	-9.46542e-05
14	11.6288	-8.74166e-05
15	11.978	-9.42607e-05
16	11.6013	-0.000108903
17	11.959	-9.26707e-05
18	11.8059	-9.46077e-05
19	11.3538	-9.22193e-05
20	11.3298	-9.10751e-05
21	11.6502	-0.000114241
22	11.9203	-0.000137014
23	11.8277	-0.000105709
24	11.651	-0.000101409
25	11.6043	-8.86622e-05
26	11.6359	-0.000102974
27	11.5452	-8.75018e-05
28	11.4232	-0.000130748
29	11.3155	-0.000100882
30	11.3369	-9.42956e-05
31	11.2038	-9.4213e-05
32	11.291	-9.24782e-05
33	11.2996	-0.000106488
34	11.8418	-0.000152271
35	11.6637	-9.01938e-05
36	11.4413	-0.000104712
37	11.647	-9.14971e-05
38	11.5369	-0.000100664
39	11.8007	-8.39732e-05
40	11.4852	-0.00011641
41	11.5675	-9.4263e-05
42	11.9951	-9.90657e-05
43	11.325	-9.22281e-05
44	11.452	-9.21212e-05
45	11.3281	-9.02772e-05
46	11.6484	-0.00012094
47	11.7828	-0.000105107
48	11.8941	-0.000102175
49	11.597	-9.00616e-05
50	11.9124	-9.44028e-05
51	11.6388	-9.22863e-05
52	11.8523	-0.000102496
53	11.4984	-9.26679e-05
54	11.5913	-9.43467e-05
55	11.4286	-9.12627e-05
56	11.4287	-9.33431e-05
57	11.7075	-9.68439e-05
58	12.1123	-0.000118318
59	11.5942	-9.04014e-05
60	12.0046	-0.000100696
61	11.9182	-0.000108787
62	11.5978	-0.000101153
63	11.7974	-9.20374e-05
64	11.4667	-9.89887e-05
65	11.5634	-0.000106475
66	11.6584	-9.75107e-05
67	11.2847	-9.6537e-05
68	11.7073	-9.00751e-05
69	12.1281	-0.000106246
70	12.1463	-0.000108875
71	11.8426	-9.92941e-05
72	11.9523	-9.8459e-05
73	11.8185	-9.15814e-05
74	11.66	-9.19084e-05
75	11.8317	-9.07732e-05
76	11.9174	-0.000128099
77	11.6157	-8.85388e-05
78	11.4071	-9.37999e-05
79	11.4574	-0.000105871
80	11.1699	-0.00010153
81	11.4454	-0.00010398
82	11.6507	-0.000121399
83	11.3755	-9.95665e-05
84	11.7136	-9.66694e-05
85	11.7738	-9.87455e-05
86	11.5035	-0.000102865
87	11.88	-0.000105505
88	11.5155	-0.000102697
89	12.0676	-0.000100141
90	12.0266	-0.000107049
91	11.496	-0.000100019
92	11.6057	-0.000101246
93	11.6476	-9.28713e-05
94	11.7136	-0.00011853
95	11.5756	-0.00010556
96	11.8123	-0.00010205
97	11.8075	-0.000124184
98	11.7878	-0.000110733
99	11.8241	-0.000116782
100	11.9565	-0.000115683
101	11.8943	-0.000131247
102	11.6401	-0.000132206
103	11.6663	-0.000175339
104	11.6796	-0.000123719
105	11.7334	-0.00012603
106	12.0145	-0.000136263
107	11.6323	-0.000119333
108	11.5697	-0.000115612
109	11.7751	-0.000124584
110	11.6078	-0.000142075
111	11.8071	-0.000118195
112	11.6007	-0.000126964
113	11.8639	-0.000128172
114	11.9977	-0.000128496
115	11.4403	-0.000175555
116	11.7876	-0.000116483
117	12.0632	-0.000142599
118	11.8259	-0.000175196
119	11.9684	-0.000123133
120	11.9629	-0.000146791
121	11.9561	-0.00011751
122	11.4466	-0.000117729
123	11.6083	-0.000124998
124	11.572	-0.000111533
125	11.6532	-0.000120529
126	11.7657	-0.000119532
127	11.4066	-0.000159529
128	11.5038	-0.000121715
129	11.4039	-0.000121796
130	11.6677	-0.000131142
131	11.6438	-0.000127478
132	11.5628	-0.000122735
133	11.6425	-0.000119999
134	11.6462	-0.000119434
135	11.463	-0.000115207
136	11.6412	-0.000112505
137	11.6382	-0.000121077
138	11.7023	-0.000122599
139	11.9088	-0.000142835
140	11.7924	-0.000122739
141	11.3409	-0.000118213
142	11.7255	-0.000111627
143	11.6675	-0.000120148
144	11.7722	-0.000122671
145	11.5505	-0.000129736
146	11.7571	-0.000131532
147	11.4545	-0.000120233
148	11.3767	-0.000120702
149	11.5689	-0.000120666
150	11.5808	-0.00013878
151	11.8509	-0.000164563
152	11.476	-0.000130178
153	11.73	-0.000132712
154	11.6392	-0.000139675
155	11.6329	-0.000125278
156	11.5599	-0.000128587
157	11.7256	-0.000134283
158	11.6604	-0.000137388
159	11.6723	-0.000151162
160	11.5957	-0.00015125
161	11.8138	-0.000149531
162	12.3655	-0.00017244
163	12.0562	-0.000184795
164	11.9229	-0.000134369
165	11.8587	-0.00014909
166	12.2975	-0.000162124
167	11.9554	-0.000142642
168	12.2405	-0.000146921
169	12.0369	-0.00014407
170	12.1041	-0.00013238
171	11.9481	-0.000125239
172	11.6263	-0.000131324
173	11.984	-0.000137736
174	11.5673	-0.000138633
175	11.49	-0.000158564
176	11.6551	-0.000135042
177	11.4337	-0.000125909
178	11.5902	-0.000125895
179	11.7134	-0.000129503
180	11.4893	-0.000125872
181	11.3923	-0.000129784
182	11.7061	-0.000149006
183	11.6448	-0.000129316
184	11.8972	-0.00012127
185	11.7999	-0.000124531
186	12.4587	-0.00021543
187	11.404	-0.000163765
188	12.0884	-0.000126668
189	11.886	-0.000124968
190	11.7812	-0.000130697
191	11.8911	-0.000123583
192	12.0404	-0.000133337
