1	12.2352	-9.02262e-05
2	12.17	-8.58912e-05
3	12.2036	-8.68187e-05
4	12.3565	-0.000116688
5	12.2554	-9.72442e-05
6	11.7688	-9.16945e-05
7	12.1854	-9.14754e-05
8	12.1675	-9.8536e-05
9	12.0451	-0.000104102
10	12.0649	-0.000118297
11	12.0556	-9.33015e-05
12	12.2813	-0.000101858
13	12.6181	-9.13319e-05
14	12.2994	-7.59848e-05
15	12.6935	-8.48857e-05
16	12.4565	-0.000120261
17	12.4684	-8.51601e-05
18	12.3203	-8.30681e-05
19	11.9174	-7.96896e-05
20	11.9578	-8.72686e-05
21	12.2298	-9.80431e-05
22	12.4384	-0.00012712
23	12.4797	-9.50872e-05
24	12.388	-9.13063e-05
25	12.2254	-8.0515e-05
26	12.1677	-8.67785e-05
27	12.1572	-8.25613e-05
28	12.1562	-0.000119216
29	11.9667	-8.48733e-05
30	11.9611	-8.01966e-05
31	11.8325	-8.07664e-05
32	11.9106	-8.70899e-05
33	11.7198	-9.48238e-05
34	12.4611	-0.000133948
35	12.2254	-8.64108e-05
36	12.1311	-9.04783e-05
37	12.3744	-8.61294e-05
38	12.1855	-8.39428e-05
39	12.4769	-7.9131e-05
40	12.387	-0.000120069
41	12.1258	-8.91268e-05
42	12.4619	-8.76529e-05
43	11.9186	-8.16815e-05
44	12.0002	-8.57815e-05
45	12.0069	-8.39486e-05
46	12.3794	-0.000110722
47	12.4108	-9.22576e-05
48	12.5928	-9.16284e-05
49	12.1985	-8.49459e-05
50	12.5027	-8.43667e-05
51	12.2571	-8.64722e-05
52	12.4932	-9.70502e-05
53	12.0606	-8.32091e-05
54	12.1234	-8.39438e-05
55	11.9975	-8.09605e-05
56	11.9716	-8.48385e-05
57	12.2244	-9.02665e-05
58	12.6691	-0.000108237
59	12.2144	-8.38206e-05
60	12.6301	-8.96102e-05
61	12.5234	-9.28577e-05
62	12.2066	-8.7358e-05
63	12.4522	-8.06533e-05
64	12.2888	-9.04671e-05
65	12.0531	-9.28217e-05
66	12.1182	-8.57905e-05
67	11.857	-8.58208e-05
68	12.2515	-8.45323e-05
69	12.6297	-9.75941e-05
70	12.6698	-0.000101463
71	12.4014	-9.14071e-05
72	12.5899	-9.13006e-05
73	12.3829	-8.73421e-05
74	12.2659	-8.45708e-05
75	12.4152	-8.59678e-05
76	12.5633	-0.000107824
77	12.158	-8.06727e-05
78	11.9731	-8.42088e-05
79	12.0382	-8.87865e-05
80	11.7787	-9.52503e-05
81	11.9629	-9.29138e-05
82	12.1855	-0.000103285
83	11.9432	-9.06737e-05
84	12.3594	-9.42863e-05
85	12.4514	-9.16457e-05
86	12.1941	-9.06528e-05
87	12.5037	-9.1302e-05
88	12.2758	-9.62734e-05
89	12.5042	-9.36427e-05
90	12.4199	-9.30072e-05
91	12.0128	-8.78341e-05
92	12.1082	-9.27387e-05
93	12.1182	-8.85538e-05
94	12.2812	-0.000106562
95	12.1649	-9.37033e-05
96	12.4238	-9.23699e-05
97	12.3542	-0.000117629
98	12.3853	-0.0001087
99	12.3939	-0.00011498
100	12.6197	-0.000110786
101	12.4797	-0.000128874
102	12.2442	-0.000121275
103	12.1895	-0.000167096
104	12.1901	-0.000115132
105	12.338	-0.000123043
106	12.5182	-0.000118568
107	12.149	-0.000110676
108	12.2244	-0.000111757
109	12.4507	-0.000117917
110	12.1695	-0.000118333
111	12.4544	-0.000107147
112	12.3249	-0.00011359
113	12.4586	-0.000113902
114	12.5069	-0.000128583
115	12.0233	-0.000172244
116	12.3442	-0.000109452
117	12.6482	-0.000134866
118	12.6677	-0.000109812
119	12.63	-0.000121906
120	12.5111	-0.000145941
121	12.5474	-0.0001112
122	12.0801	-0.000113669
123	12.2261	-0.000118341
124	12.3384	-0.000110973
125	12.3721	-0.00011803
126	12.4943	-0.000123382
127	12.0902	-0.000150963
128	12.2045	-0.000126771
129	12.036	-0.000114253
130	12.3356	-0.000118509
131	12.286	-0.000124307
132	12.2264	-0.000123118
133	12.2406	-0.000105911
134	12.2279	-0.000101729
135	12.168	-0.000114336
136	12.4549	-0.00010544
137	12.1627	-0.000113517
138	12.2288	-0.00012345
139	12.5515	-0.000144847
140	12.3915	-0.00011436
141	12.005	-0.000110923
142	12.3684	-0.000108042
143	12.2236	-0.000110332
144	12.4225	-0.000122552
145	11.9343	-0.000121473
146	12.3061	-0.000118625
147	12.0696	-0.000115838
148	11.9549	-0.000124079
149	12.0899	-0.000115481
150	12.197	-0.0001336
151	12.316	-0.000185312
152	11.9756	-0.000128349
153	12.2683	-0.000126408
154	12.2442	-0.000126825
155	12.1513	-0.00012173
156	12.2353	-0.000122008
157	12.2661	-0.000122201
158	12.2858	-0.000131202
159	12.2721	-0.000156748
160	12.4494	-0.000137444
161	12.3795	-0.00013505
162	12.8933	-0.000160734
163	12.6095	-0.000188812
164	12.4595	-0.000127703
165	12.5891	-0.000146241
166	12.7901	-0.00014525
167	12.5186	-0.000135698
168	12.9586	-0.00014062
169	12.6927	-0.000129679
170	12.6371	-0.000132149
171	12.5808	-0.000125341
172	12.359	-0.00012085
173	12.7129	-0.0001329
174	12.4726	-0.000149126
175	12.2095	-0.00016395
176	12.2444	-0.000133316
177	11.9538	-0.000112653
178	12.2058	-0.000116295
179	12.2699	-0.000123842
180	12.1282	-0.000115001
181	12.0239	-0.000117495
182	12.3055	-0.000124195
183	12.3551	-0.000127847
184	12.7411	-0.000118968
185	12.4505	-0.000124572
186	11.9009	-0.000212562
187	12.0062	-0.000162205
188	12.5808	-0.000128107
189	12.522	-0.000122803
190	12.3948	-0.00012798
191	12.6288	-0.000128689
192	12.6898	-0.000132537
